review_id,product_name,category,reviewer_id,rating,review_text,sentiment,is_fake,verified_purchase,helpful_votes,review_length,review_date,exclamation_count,capital_ratio
REV_02576,Books - Biography,Books,4535,4,Amazing product amazing quality amazing price amazing everything!!! Fast shipping.,positive,1,0,4,10,2024-12-14,3,0.024390243902439025
REV_02577,Books - Comic,Books,1183,4,Great product! Really satisfied with the quality. Worth the money. Nice packaging.,positive,0,0,42,12,2024-11-01,1,0.04878048780487805
REV_02578,Home - Vacuum,Home,9605,2,Expected better quality. Cheap material. Not recommended.,negative,0,1,6,7,2025-07-03,0,0.05263157894736842
REV_02579,Electronics - Tablet,Electronics,1236,2,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,27,10,2025-09-10,0,0.05454545454545454
REV_02580,Electronics - Headphones,Electronics,1504,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,9,9,2025-08-09,0,0.05
REV_02581,Clothing - Jacket,Clothing,2488,4,Amazing product! Fast delivery and great customer service.,positive,0,0,22,8,2025-08-29,1,0.034482758620689655
REV_02582,Sports - Tennis Racket,Sports,5669,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,1,0,7,2025-09-06,0,0.04918032786885246
REV_02583,Home - Vacuum,Home,3199,3,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,0,2,8,2025-05-28,1,0.04477611940298507
REV_02584,Electronics - Camera,Electronics,2156,4,Amazing product! Fast delivery and great customer service.,positive,0,1,42,8,2025-10-15,1,0.034482758620689655
REV_02585,Home - Curtain,Home,3859,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,2,8,2025-06-27,1,0.04477611940298507
REV_02586,Books - Comic,Books,4829,5,Best purchase I made this year. Quality is outstanding! Nice packaging.,positive,0,1,49,11,2025-07-02,1,0.056338028169014086
REV_02587,Electronics - Camera,Electronics,4776,3,Love it! Exactly what I was looking for. Perfect!,positive,0,1,38,9,2025-05-25,2,0.08163265306122448
REV_02588,Clothing - Jacket,Clothing,5426,5,Great Great Great! Buy it now! You won't regret!,positive,1,1,4,9,2025-04-02,3,0.10416666666666667
REV_02589,Home - Bed,Home,2679,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,0,1,7,2025-02-01,5,0.10416666666666667
REV_02590,Sports - Dumbbells,Sports,3893,3,Very low quality. Not worth the price at all. Would recommend.,negative,0,1,11,11,2025-04-15,0,0.04838709677419355
REV_02591,Clothing - Dress,Clothing,1355,3,Amazing product! Fast delivery and great customer service.,positive,0,1,13,8,2025-01-06,1,0.034482758620689655
REV_02592,Clothing - Dress,Clothing,1135,4,Best purchase I made this year. Quality is outstanding!,positive,0,1,30,9,2025-06-23,1,0.05454545454545454
REV_02593,Sports - Tennis Racket,Sports,1734,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,30,9,2025-06-18,0,0.05
REV_02594,Sports - Bicycle,Sports,8460,3,Superb quality and value for money. Totally satisfied. Quick response.,positive,0,1,17,10,2025-07-12,0,0.04285714285714286
REV_02595,Home - Bed,Home,9829,5,Best purchase I made this year. Quality is outstanding!,positive,0,0,27,9,2024-12-20,1,0.05454545454545454
REV_02596,Books - Fiction Novel,Books,2392,3,Amazing product! Fast delivery and great customer service.,positive,0,1,27,8,2025-06-17,1,0.034482758620689655
REV_02597,Electronics - Smartphone,Electronics,8340,4,Superb quality and value for money. Totally satisfied.,positive,0,1,50,8,2025-09-06,0,0.037037037037037035
REV_02598,Books - Textbook,Books,9276,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,4,10,2025-03-26,1,0.045454545454545456
REV_02599,Electronics - Tablet,Electronics,7028,4,Very good quality. Exceeded my expectations. Will buy again. Fast shipping.,positive,0,1,13,11,2024-12-20,0,0.05333333333333334
REV_02600,Books - Cookbook,Books,6490,3,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,48,9,2025-04-02,0,0.05
REV_02601,Sports - Yoga Mat,Sports,5330,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,45,10,2025-07-29,1,0.045454545454545456
REV_02602,Books - Fiction Novel,Books,1545,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,0,7,9,2025-08-23,0,0.05
REV_02603,Clothing - Dress,Clothing,5929,5,Amazing product! Fast delivery and great customer service.,positive,0,1,48,8,2025-02-07,1,0.034482758620689655
REV_02604,Electronics - Tablet,Electronics,7671,2,Does not work as advertised. Very frustrating purchase. Would recommend.,negative,0,1,36,10,2025-01-15,0,0.041666666666666664
REV_02605,Books - Biography,Books,1356,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,46,8,2025-09-18,1,0.04477611940298507
REV_02606,Clothing - Shoes,Clothing,4414,5,Best purchase I made this year. Quality is outstanding!,positive,0,1,5,9,2025-10-28,1,0.05454545454545454
REV_02607,Sports - Dumbbells,Sports,8779,5,Amazing product! Fast delivery and great customer service.,positive,0,1,33,8,2025-10-04,1,0.034482758620689655
REV_02608,Books - Textbook,Books,5608,3,Excellent purchase. Works perfectly as described. Highly recommend! Would recommend.,positive,0,0,13,10,2025-07-12,1,0.047619047619047616
REV_02609,Home - Curtain,Home,3466,5,Love it! Exactly what I was looking for. Perfect! Good delivery.,positive,0,1,14,11,2025-07-20,2,0.078125
REV_02610,Books - Comic,Books,5939,4,Amazing product amazing quality amazing price amazing everything!!!,positive,1,1,0,8,2025-06-07,3,0.014925373134328358
REV_02611,Books - Comic,Books,7429,2,Expected better quality. Cheap material. Not recommended.,negative,0,0,8,7,2025-03-15,0,0.05263157894736842
REV_02612,Electronics - Camera,Electronics,7133,5,Superb quality and value for money. Totally satisfied.,positive,0,0,16,8,2024-12-19,0,0.037037037037037035
REV_02613,Home - Vacuum,Home,4117,2,Complete waste! Garbage! Fake! Lies!,negative,1,1,4,5,2025-03-14,4,0.1111111111111111
REV_02614,Home - Mixer,Home,8787,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,0,29,7,2025-06-06,0,0.04918032786885246
REV_02615,Clothing - T-Shirt,Clothing,8293,1,Worst experience! Never again! Disaster! Scam! Quick response.,negative,1,0,2,8,2025-05-02,4,0.08064516129032258
REV_02616,Electronics - Smartphone,Electronics,1973,5,Excellent excellent excellent! Perfect perfect perfect!,positive,1,1,5,6,2024-12-14,2,0.03636363636363636
REV_02617,Electronics - Smartphone,Electronics,7527,4,Love it! Exactly what I was looking for. Perfect!,positive,0,1,50,9,2025-04-29,2,0.08163265306122448
REV_02618,Clothing - Jeans,Clothing,6464,2,Very low quality. Not worth the price at all.,negative,0,1,33,9,2024-11-27,0,0.044444444444444446
REV_02619,Home - Vacuum,Home,1522,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,26,8,2024-12-09,1,0.04477611940298507
REV_02620,Electronics - Smartphone,Electronics,6040,3,Superb quality and value for money. Totally satisfied. Fast shipping.,positive,0,1,4,10,2025-01-02,0,0.043478260869565216
REV_02621,Home - Curtain,Home,6214,5,Superb quality and value for money. Totally satisfied. Good delivery.,positive,0,1,5,10,2025-02-13,0,0.043478260869565216
REV_02622,Books - Textbook,Books,7964,4,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,0,2,5,2025-09-11,5,0.1111111111111111
REV_02623,Books - Cookbook,Books,7551,3,Very good quality. Exceeded my expectations. Will buy again.,positive,0,0,46,9,2024-11-19,0,0.05
REV_02624,Books - Cookbook,Books,6621,1,Expected better quality. Cheap material. Not recommended. Thanks seller.,negative,0,1,45,9,2024-12-25,0,0.05555555555555555
REV_02625,Electronics - Camera,Electronics,1059,3,Very good quality. Exceeded my expectations. Will buy again. Fast shipping.,positive,0,1,44,11,2025-07-28,0,0.05333333333333334
REV_02626,Clothing - Shoes,Clothing,4964,4,Superb quality and value for money. Totally satisfied. Thanks seller.,positive,0,1,20,10,2024-12-13,0,0.043478260869565216
REV_02627,Clothing - Jeans,Clothing,9715,3,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,13,9,2025-04-13,0,0.05
REV_02628,Home - Curtain,Home,9197,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,16,8,2025-05-08,1,0.04477611940298507
REV_02629,Books - Textbook,Books,5620,1,Worst product ever! Don't buy! Scam! Fraud!,negative,1,1,2,7,2025-09-06,4,0.09302325581395349
REV_02630,Clothing - Jeans,Clothing,7656,1,Terrible! Horrible! Awful! Stay away! Warning!,negative,1,0,0,6,2025-03-31,5,0.10869565217391304
REV_02631,Books - Comic,Books,4078,4,Great product! Really satisfied with the quality. Worth the money. Would recommend.,positive,0,1,23,12,2025-10-24,1,0.04819277108433735
REV_02632,Sports - Dumbbells,Sports,6722,5,Excellent excellent excellent! Perfect perfect perfect!,positive,1,0,4,6,2025-07-13,2,0.03636363636363636
REV_02633,Sports - Bicycle,Sports,6371,4,Love it! Exactly what I was looking for. Perfect!,positive,0,1,31,9,2025-05-06,2,0.08163265306122448
REV_02634,Sports - Running Shoes,Sports,7145,2,Expected better quality. Cheap material. Not recommended.,negative,0,1,10,7,2025-05-12,0,0.05263157894736842
REV_02635,Sports - Running Shoes,Sports,2590,4,Superb quality and value for money. Totally satisfied.,positive,0,1,13,8,2025-01-01,0,0.037037037037037035
REV_02636,Sports - Bicycle,Sports,2065,4,Great Great Great! Buy it now! You won't regret!,positive,1,1,1,9,2025-06-18,3,0.10416666666666667
REV_02637,Clothing - Jacket,Clothing,7061,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,6,9,2025-01-07,0,0.05
REV_02638,Clothing - T-Shirt,Clothing,8736,1,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,32,10,2025-07-22,0,0.05454545454545454
REV_02639,Electronics - Headphones,Electronics,6838,1,Terrible! Horrible! Awful! Stay away! Warning!,negative,1,1,0,6,2025-04-26,5,0.10869565217391304
REV_02640,Electronics - Smartphone,Electronics,8224,4,Perfect! Perfect! Perfect! Must buy! Great deal! Thanks seller.,positive,1,1,2,9,2025-01-29,5,0.09523809523809523
REV_02641,Electronics - Smartphone,Electronics,6125,5,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,0,4,5,2025-05-18,5,0.1111111111111111
REV_02642,Books - Biography,Books,4010,2,Very low quality. Not worth the price at all.,negative,0,1,7,9,2024-12-27,0,0.044444444444444446
REV_02643,Clothing - Shoes,Clothing,2344,2,Very low quality. Not worth the price at all.,negative,0,1,3,9,2024-12-16,0,0.044444444444444446
REV_02644,Electronics - Smartphone,Electronics,2528,3,Love it! Exactly what I was looking for. Perfect!,positive,0,0,41,9,2025-10-20,2,0.08163265306122448
REV_02645,Sports - Yoga Mat,Sports,3316,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,0,0,7,2025-03-29,5,0.10416666666666667
REV_02646,Clothing - Jeans,Clothing,7242,3,Very low quality. Not worth the price at all.,negative,0,0,10,9,2024-12-16,0,0.044444444444444446
REV_02647,Books - Biography,Books,2414,4,Love it! Exactly what I was looking for. Perfect!,positive,0,1,31,9,2025-10-27,2,0.08163265306122448
REV_02648,Sports - Yoga Mat,Sports,8468,5,Amazing product amazing quality amazing price amazing everything!!!,positive,1,1,1,8,2025-10-03,3,0.014925373134328358
REV_02649,Clothing - Jeans,Clothing,9082,5,Superb quality and value for money. Totally satisfied.,positive,0,1,35,8,2025-08-24,0,0.037037037037037035
REV_02650,Clothing - Dress,Clothing,4051,4,Perfect! Perfect! Perfect! Must buy! Great deal! Nice packaging.,positive,1,0,2,9,2025-10-06,5,0.09375
REV_02651,Sports - Running Shoes,Sports,1719,2,Expected better quality. Cheap material. Not recommended.,negative,0,0,1,7,2025-06-03,0,0.05263157894736842
REV_02652,Clothing - Jeans,Clothing,5317,5,Superb quality and value for money. Totally satisfied.,positive,0,1,19,8,2025-03-12,0,0.037037037037037035
REV_02653,Books - Cookbook,Books,9235,1,Expected better quality. Cheap material. Not recommended.,negative,0,1,16,7,2025-01-02,0,0.05263157894736842
REV_02654,Books - Comic,Books,6394,2,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,6,10,2024-12-11,0,0.05454545454545454
REV_02655,Books - Biography,Books,6694,5,Best purchase I made this year. Quality is outstanding!,positive,0,0,46,9,2025-03-25,1,0.05454545454545454
REV_02656,Sports - Bicycle,Sports,7827,1,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,0,42,10,2024-12-01,0,0.05454545454545454
REV_02657,Clothing - Dress,Clothing,1149,4,Best product ever!!! Amazing!!! 5 stars!!!,positive,1,0,1,6,2025-06-07,9,0.047619047619047616
REV_02658,Sports - Dumbbells,Sports,4396,3,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,13,9,2025-05-13,0,0.04838709677419355
REV_02659,Home - Bed,Home,5748,5,Great Great Great! Buy it now! You won't regret! Would recommend.,positive,1,1,4,11,2025-05-24,3,0.09230769230769231
REV_02660,Electronics - Headphones,Electronics,4921,4,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,1,2,5,2024-12-31,5,0.1111111111111111
REV_02661,Electronics - Tablet,Electronics,7452,3,Superb quality and value for money. Totally satisfied. Would recommend.,positive,0,1,46,10,2025-02-18,0,0.04225352112676056
REV_02662,Sports - Dumbbells,Sports,7780,2,Worst experience! Never again! Disaster! Scam!,negative,1,0,4,6,2025-05-12,4,0.08695652173913043
REV_02663,Clothing - Dress,Clothing,3699,2,Expected better quality. Cheap material. Not recommended.,negative,0,1,10,7,2025-01-27,0,0.05263157894736842
REV_02664,Electronics - Camera,Electronics,9355,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,2,9,2025-02-07,0,0.05
REV_02665,Sports - Dumbbells,Sports,1302,3,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,0,40,7,2024-12-20,0,0.04918032786885246
REV_02666,Home - Lamp,Home,8781,2,Terrible experience. Product arrived damaged. Poor packaging. Nice packaging.,negative,0,1,46,9,2025-05-10,0,0.05194805194805195
REV_02667,Clothing - Jacket,Clothing,6402,4,Amazing product amazing quality amazing price amazing everything!!!,positive,1,0,2,8,2024-12-25,3,0.014925373134328358
REV_02668,Sports - Bicycle,Sports,5769,5,Very good quality. Exceeded my expectations. Will buy again. Would recommend.,positive,0,1,43,11,2025-02-01,0,0.05194805194805195
REV_02669,Clothing - Shoes,Clothing,9077,3,Superb quality and value for money. Totally satisfied.,positive,0,1,50,8,2025-03-25,0,0.037037037037037035
REV_02670,Clothing - Jacket,Clothing,8140,5,Excellent excellent excellent! Perfect perfect perfect!,positive,1,0,0,6,2025-05-22,2,0.03636363636363636
REV_02671,Sports - Tennis Racket,Sports,4384,5,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,3,8,2025-05-02,1,0.04477611940298507
REV_02672,Clothing - T-Shirt,Clothing,6362,3,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,5,10,2025-01-07,0,0.05454545454545454
REV_02673,Clothing - Jeans,Clothing,4522,2,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,48,10,2025-05-25,0,0.05454545454545454
REV_02674,Sports - Yoga Mat,Sports,5162,5,Best purchase I made this year. Quality is outstanding!,positive,0,1,36,9,2025-03-19,1,0.05454545454545454
REV_02675,Electronics - Smartphone,Electronics,1082,1,Very low quality. Not worth the price at all. Nice packaging.,negative,0,1,50,11,2025-09-22,0,0.04918032786885246
REV_02676,Home - Vacuum,Home,8962,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,0,25,9,2025-09-05,0,0.05
REV_02677,Home - Lamp,Home,1670,3,Very good quality. Exceeded my expectations. Will buy again. Thanks seller.,positive,0,1,37,11,2024-12-18,0,0.05333333333333334
REV_02678,Books - Textbook,Books,6451,3,Expected better quality. Cheap material. Not recommended. Would recommend.,negative,0,1,31,9,2025-07-15,0,0.05405405405405406
REV_02679,Home - Bed,Home,6718,3,Best purchase I made this year. Quality is outstanding!,positive,0,1,45,9,2025-04-02,1,0.05454545454545454
REV_02680,Clothing - Dress,Clothing,4563,3,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,22,8,2025-01-16,1,0.04477611940298507
REV_02681,Electronics - Tablet,Electronics,7328,5,Best seller! Top quality! Must have! Recommended!,positive,1,1,0,7,2025-07-27,4,0.08163265306122448
REV_02682,Clothing - Dress,Clothing,1041,5,Love it! Exactly what I was looking for. Perfect!,positive,0,1,18,9,2025-03-14,2,0.08163265306122448
REV_02683,Electronics - Tablet,Electronics,8472,1,Expected better quality. Cheap material. Not recommended.,negative,0,1,38,7,2025-02-23,0,0.05263157894736842
REV_02684,Electronics - Laptop,Electronics,3706,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,50,9,2025-05-08,0,0.05
REV_02685,Electronics - Tablet,Electronics,9476,2,Terrible! Horrible! Awful! Stay away! Warning!,negative,1,0,5,6,2024-12-03,5,0.10869565217391304
REV_02686,Sports - Tennis Racket,Sports,1601,5,Amazing product! Fast delivery and great customer service.,positive,0,1,24,8,2025-02-24,1,0.034482758620689655
REV_02687,Home - Lamp,Home,9798,1,Terrible! Horrible! Awful! Stay away! Warning! Thanks seller.,negative,1,0,2,8,2025-03-01,5,0.09836065573770492
REV_02688,Electronics - Headphones,Electronics,1880,2,Product broke after 2 weeks. Waste of money. Don't buy. Quick response.,negative,0,1,37,12,2025-02-21,0,0.056338028169014086
REV_02689,Clothing - Jacket,Clothing,3047,2,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,37,10,2025-10-02,0,0.05454545454545454
REV_02690,Electronics - Smartphone,Electronics,5306,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,0,14,7,2025-06-27,0,0.04918032786885246
REV_02691,Home - Bed,Home,6517,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,29,9,2025-04-06,0,0.05
REV_02692,Clothing - Jacket,Clothing,7129,5,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,1,3,5,2025-03-03,5,0.1111111111111111
REV_02693,Home - Vacuum,Home,1289,5,Best seller! Top quality! Must have! Recommended!,positive,1,0,2,7,2024-11-17,4,0.08163265306122448
REV_02694,Home - Curtain,Home,7593,2,Terrible experience. Product arrived damaged. Poor packaging. Thanks seller.,negative,0,1,32,9,2025-10-06,0,0.05263157894736842
REV_02695,Sports - Dumbbells,Sports,5947,4,Excellent excellent excellent! Perfect perfect perfect! Fast shipping.,positive,1,1,3,8,2025-03-15,2,0.04285714285714286
REV_02696,Electronics - Tablet,Electronics,2573,5,Excellent excellent excellent! Perfect perfect perfect!,positive,1,0,3,6,2025-06-20,2,0.03636363636363636
REV_02697,Books - Cookbook,Books,6232,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,35,9,2025-01-09,0,0.05
REV_02698,Electronics - Camera,Electronics,1607,3,Very low quality. Not worth the price at all.,negative,0,1,45,9,2025-08-27,0,0.044444444444444446
REV_02699,Clothing - Dress,Clothing,1511,1,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,29,9,2024-11-25,0,0.04838709677419355
REV_02700,Electronics - Tablet,Electronics,8085,3,Terrible experience. Product arrived damaged. Poor packaging. Quick response.,negative,0,1,36,9,2024-11-04,0,0.05194805194805195
REV_02701,Sports - Dumbbells,Sports,6982,3,Amazing product! Fast delivery and great customer service.,positive,0,1,7,8,2025-01-05,1,0.034482758620689655
REV_02702,Clothing - Dress,Clothing,8019,3,Terrible experience. Product arrived damaged. Poor packaging. Fast shipping.,negative,0,0,43,9,2025-02-21,0,0.05263157894736842
REV_02703,Home - Lamp,Home,3176,3,Not as described. Quality is poor. Disappointed with purchase.,negative,0,0,3,9,2025-01-28,0,0.04838709677419355
REV_02704,Home - Mixer,Home,2219,2,Very low quality. Not worth the price at all. Good delivery.,negative,0,1,48,11,2025-06-11,0,0.05
REV_02705,Sports - Tennis Racket,Sports,4714,1,Terrible! Horrible! Awful! Stay away! Warning!,negative,1,0,5,6,2025-03-21,5,0.10869565217391304
REV_02706,Clothing - Jacket,Clothing,4211,5,Amazing product! Fast delivery and great customer service. Good delivery.,positive,0,1,44,10,2024-11-02,1,0.0410958904109589
REV_02707,Electronics - Smartphone,Electronics,3512,2,Very low quality. Not worth the price at all.,negative,0,0,23,9,2025-04-12,0,0.044444444444444446
REV_02708,Sports - Yoga Mat,Sports,8714,2,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,0,15,10,2024-12-30,0,0.05454545454545454
REV_02709,Electronics - Laptop,Electronics,3104,3,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,1,5,7,2025-07-20,0,0.04918032786885246
REV_02710,Clothing - T-Shirt,Clothing,9015,4,Very good quality. Exceeded my expectations. Will buy again. Good delivery.,positive,0,1,24,11,2024-12-04,0,0.05333333333333334
REV_02711,Clothing - Jacket,Clothing,5470,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,1,28,7,2025-04-18,0,0.04918032786885246
REV_02712,Clothing - Jeans,Clothing,9721,4,Very good quality. Exceeded my expectations. Will buy again. Good delivery.,positive,0,1,4,11,2024-11-22,0,0.05333333333333334
REV_02713,Home - Mixer,Home,1949,5,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,43,8,2025-07-15,1,0.04477611940298507
REV_02714,Sports - Running Shoes,Sports,2633,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,0,32,7,2025-01-27,0,0.04918032786885246
REV_02715,Home - Curtain,Home,5276,2,Terrible experience. Product arrived damaged. Poor packaging. Good delivery.,negative,0,1,10,9,2024-11-24,0,0.05263157894736842
REV_02716,Clothing - Jeans,Clothing,9875,3,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,11,10,2025-07-14,1,0.045454545454545456
REV_02717,Electronics - Laptop,Electronics,8911,5,Superb quality and value for money. Totally satisfied.,positive,0,0,18,8,2025-10-05,0,0.037037037037037035
REV_02718,Electronics - Tablet,Electronics,7180,3,Terrible experience. Product arrived damaged. Poor packaging. Thanks seller.,negative,0,1,34,9,2025-08-16,0,0.05263157894736842
REV_02719,Home - Mixer,Home,2536,5,Love it! Exactly what I was looking for. Perfect!,positive,0,1,40,9,2025-02-15,2,0.08163265306122448
REV_02720,Home - Bed,Home,7388,5,Best seller! Top quality! Must have! Recommended! Quick response.,positive,1,1,5,9,2025-01-07,4,0.07692307692307693
REV_02721,Clothing - Jeans,Clothing,8655,5,Great Great Great! Buy it now! You won't regret! Thanks seller.,positive,1,0,3,11,2025-05-29,3,0.09523809523809523
REV_02722,Sports - Running Shoes,Sports,1334,5,Great Great Great! Buy it now! You won't regret!,positive,1,0,1,9,2025-04-13,3,0.10416666666666667
REV_02723,Home - Bed,Home,2875,5,Love it! Exactly what I was looking for. Perfect! Nice packaging.,positive,0,1,14,11,2024-11-01,2,0.07692307692307693
REV_02724,Books - Fiction Novel,Books,4077,3,Love it! Exactly what I was looking for. Perfect!,positive,0,1,35,9,2025-04-08,2,0.08163265306122448
REV_02725,Clothing - Dress,Clothing,5040,3,Amazing product! Fast delivery and great customer service. Nice packaging.,positive,0,1,11,10,2025-09-24,1,0.04054054054054054
REV_02726,Books - Biography,Books,2852,2,Product broke after 2 weeks. Waste of money. Don't buy. Fast shipping.,negative,0,0,50,12,2025-03-26,0,0.05714285714285714
REV_02727,Electronics - Camera,Electronics,4799,3,Very low quality. Not worth the price at all. Quick response.,negative,0,1,32,11,2025-07-19,0,0.04918032786885246
REV_02728,Home - Bed,Home,8350,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,0,8,2025-06-28,1,0.04477611940298507
REV_02729,Home - Mixer,Home,6655,4,Very good quality. Exceeded my expectations. Will buy again. Would recommend.,positive,0,0,36,11,2025-08-27,0,0.05194805194805195
REV_02730,Clothing - T-Shirt,Clothing,6413,4,Perfect! Perfect! Perfect! Must buy! Great deal! Quick response.,positive,1,0,1,9,2025-04-23,5,0.09375
REV_02731,Sports - Tennis Racket,Sports,8434,3,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,48,8,2025-09-07,1,0.04477611940298507
REV_02732,Books - Fiction Novel,Books,8403,1,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,22,10,2025-09-29,0,0.05454545454545454
REV_02733,Home - Mixer,Home,5151,5,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,5,10,2025-01-25,1,0.045454545454545456
REV_02734,Sports - Bicycle,Sports,8430,4,Amazing product! Fast delivery and great customer service. Quick response.,positive,0,0,35,10,2025-04-05,1,0.04054054054054054
REV_02735,Books - Fiction Novel,Books,8455,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,20,8,2024-11-16,1,0.04477611940298507
REV_02736,Clothing - T-Shirt,Clothing,5328,5,Superb quality and value for money. Totally satisfied. Fast shipping.,positive,0,1,2,10,2025-01-04,0,0.043478260869565216
REV_02737,Books - Textbook,Books,5951,3,Very low quality. Not worth the price at all.,negative,0,1,7,9,2025-01-24,0,0.044444444444444446
REV_02738,Sports - Running Shoes,Sports,6643,5,Great Great Great! Buy it now! You won't regret!,positive,1,1,0,9,2025-04-13,3,0.10416666666666667
REV_02739,Home - Lamp,Home,6896,4,Amazing product amazing quality amazing price amazing everything!!!,positive,1,0,4,8,2025-01-05,3,0.014925373134328358
REV_02740,Home - Curtain,Home,8744,3,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,3,10,2025-04-11,1,0.045454545454545456
REV_02741,Books - Textbook,Books,8469,4,Amazing product! Fast delivery and great customer service. Quick response.,positive,0,1,29,10,2025-08-12,1,0.04054054054054054
REV_02742,Sports - Yoga Mat,Sports,1170,5,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,0,0,5,2024-12-21,5,0.1111111111111111
REV_02743,Books - Cookbook,Books,3981,3,Not as described. Quality is poor. Disappointed with purchase.,negative,0,0,24,9,2024-11-30,0,0.04838709677419355
REV_02744,Books - Fiction Novel,Books,8255,4,Amazing product! Fast delivery and great customer service.,positive,0,0,2,8,2025-03-17,1,0.034482758620689655
REV_02745,Books - Cookbook,Books,7656,3,Superb quality and value for money. Totally satisfied.,positive,0,1,36,8,2025-08-16,0,0.037037037037037035
REV_02746,Books - Comic,Books,4905,5,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,3,10,2025-04-28,1,0.045454545454545456
REV_02747,Sports - Bicycle,Sports,3751,5,Great Great Great! Buy it now! You won't regret!,positive,1,1,3,9,2025-06-03,3,0.10416666666666667
REV_02748,Clothing - Jeans,Clothing,4764,5,Best product ever!!! Amazing!!! 5 stars!!!,positive,1,1,1,6,2025-06-21,9,0.047619047619047616
REV_02749,Electronics - Tablet,Electronics,1037,1,Worst experience! Never again! Disaster! Scam!,negative,1,0,2,6,2025-04-07,4,0.08695652173913043
REV_02750,Clothing - Jeans,Clothing,3237,5,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,38,9,2025-02-12,0,0.05
REV_02751,Books - Fiction Novel,Books,6510,5,Superb quality and value for money. Totally satisfied.,positive,0,1,16,8,2025-06-03,0,0.037037037037037035
REV_02752,Home - Vacuum,Home,6095,3,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,23,9,2025-08-16,0,0.05
REV_02753,Electronics - Headphones,Electronics,1489,5,Amazing product! Fast delivery and great customer service.,positive,0,1,8,8,2025-02-25,1,0.034482758620689655
REV_02754,Books - Cookbook,Books,1688,5,Best purchase I made this year. Quality is outstanding!,positive,0,0,1,9,2025-07-03,1,0.05454545454545454
REV_02755,Clothing - Jeans,Clothing,6341,3,Amazing product! Fast delivery and great customer service.,positive,0,1,5,8,2025-01-15,1,0.034482758620689655
REV_02756,Books - Biography,Books,8930,2,Does not work as advertised. Very frustrating purchase.,negative,0,0,36,8,2025-08-08,0,0.03636363636363636
REV_02757,Sports - Tennis Racket,Sports,7696,3,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,19,9,2025-08-01,0,0.05
